"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"16/2/2007","21:51:00",4.024,0.12,237,17.2,0,0,17
"16/2/2007","21:52:00",3.234,0.106,239.52,13.4,0,0,18
"16/2/2007","21:53:00",3.1719,0.108,237.81,12.4,0,0,17
"16/2/2007","21:54:00",3.16245,0.106,238.05,10.6,0,0,17
"16/2/2007","21:55:00",2.514,0.108,238.64,10.4,0,0,18
"16/2/2007","21:56:00",2.516,0.102,237.61,10.6,0,0,17
"16/2/2007","21:57:00",3.1324,0.106,238.48,10.6,0,0,18
"16/2/2007","21:58:00",3.12945,0.106,238.44,10.6,0,0,17
"16/2/2007","21:59:00",2.496,0.1,236.52,10.6,0,0,17
"16/2/2007","22:00:00",3.1237,0.1,236.62,10.6,0,0,17
"16/2/2007","22:01:00",2.456,0.046,236.76,10.4,0,0,18
"16/2/2007","22:02:00",2.41,0,236.99,10.2,0,0,17
"16/2/2007","22:03:00",3.1105,0,237.7,10.2,0,0,17
"16/2/2007","22:04:00",3.1054,0,237.88,10.2,0,0,17
"16/2/2007","22:05:00",2.44,0,237.71,10.2,0,0,18
"16/2/2007","22:06:00",2.436,0,237.77,10.2,0,0,17
"16/2/2007","22:07:00",2.432,0,237.61,10.2,0,0,17
"16/2/2007","22:08:00",3.0887,0,237.59,10.2,0,0,18
"16/2/2007","22:09:00",2.434,0,237.38,10.2,0,0,17
"16/2/2007","22:10:00",2.43,0,237.07,10.2,0,0,17
"16/2/2007","22:11:00",2.44,0,237.92,10.2,0,0,18
"16/2/2007","22:12:00",3.04625,0,238.38,10.2,0,0,17
"16/2/2007","22:13:00",2.44,0,237.79,10.2,0,0,17
"16/2/2007","22:14:00",3.04125,0,237.34,10.2,0,0,18
"16/2/2007","22:15:00",3.04165,0,237.54,10.2,0,0,17
"16/2/2007","22:16:00",3.04165,0,237.32,10.2,0,0,17
"16/2/2007","22:17:00",3.04255,0,238.81,10.2,0,0,18
"16/2/2007","22:18:00",3.0427,0,238.94,10.2,0,0,17
"16/2/2007","22:19:00",3.04105,0,237.85,10.2,0,0,18
"16/2/2007","22:20:00",2.314,0,238.7,9.6,0,0,17
"16/2/2007","22:21:00",3.01075,0,237.99,9.2,0,0,17
"16/2/2007","22:22:00",2.9938,0,238.21,9.6,0,0,18
"16/2/2007","22:23:00",2.352,0.092,240.32,9.8,0,0,17
"16/2/2007","22:24:00",2.326,0.1,240.45,9.6,0,0,18
"16/2/2007","22:25:00",2.004,0.12,241.01,8.2,0,0,18
"16/2/2007","22:26:00",2.104,0.256,241.6,8.8,0,0,18
"16/2/2007","22:27:00",2.83845,0.26,241.24,7.8,0,0,18
"16/2/2007","22:28:00",1.882,0.266,242.1,7.8,0,0,18
"16/2/2007","22:29:00",1.878,0.266,242.03,7.8,0,0,18
"16/2/2007","22:30:00",1.866,0.262,241.27,7.8,0,0,17
"16/2/2007","22:31:00",1.878,0.26,241.02,7.8,0,0,18
"16/2/2007","22:32:00",2.5912,0.26,240.89,7.8,0,0,18
"16/2/2007","22:33:00",2.56365,0.258,240.55,7.8,0,0,18
"16/2/2007","22:34:00",1.864,0.262,241.35,7.8,0,0,18
"16/2/2007","22:35:00",1.81,0.186,240.88,7.4,0,0,17
"16/2/2007","22:36:00",1.774,0.15,239.84,7.4,0,0,18
"16/2/2007","22:37:00",1.786,0.152,240.25,7.4,0,0,18
"16/2/2007","22:38:00",1.778,0.15,239.55,7.4,0,0,17
"16/2/2007","22:39:00",2.45575,0.15,239.4,7.4,0,0,18
"16/2/2007","22:40:00",1.778,0.15,239.65,7.4,0,0,18
"16/2/2007","22:41:00",1.776,0.15,239.52,7.4,0,0,17
"16/2/2007","22:42:00",1.728,0.054,241.03,7,0,0,18
"16/2/2007","22:43:00",1.708,0,241.32,7,0,0,18
"16/2/2007","22:44:00",1.694,0,240.26,7,0,0,17
"16/2/2007","22:45:00",2.34925,0,241.44,7,0,0,18
"16/2/2007","22:46:00",2.3309,0,241.24,7,0,0,18
"16/2/2007","22:47:00",2.31275,0,241.72,7,0,0,18
"16/2/2007","22:48:00",1.72,0,242.76,7,0,0,18
"16/2/2007","22:49:00",1.756,0,242.36,7.2,0,0,18
"16/2/2007","22:50:00",2.26155,0,242,7.2,0,0,18
"16/2/2007","22:51:00",2.24345,0,242.44,7,0,0,18
"16/2/2007","22:52:00",2.22345,0,241.64,6.8,0,0,18
"16/2/2007","22:53:00",1.658,0,241.73,6.8,0,0,18
"16/2/2007","22:54:00",1.66,0,242.01,6.8,0,0,18
"16/2/2007","22:55:00",2.16515,0,240.77,6.8,0,0,18
"16/2/2007","22:56:00",1.654,0,241.55,6.8,0,0,17
"16/2/2007","22:57:00",1.648,0,241.13,6.8,0,0,18
"16/2/2007","22:58:00",1.642,0,240.65,6.8,0,0,18
"16/2/2007","22:59:00",1.646,0,241.03,6.8,0,0,18
"16/2/2007","23:00:00",2.06925,0,240.52,6.8,0,0,18
"16/2/2007","23:01:00",2.0554,0,240.2,6.8,0,0,17
"16/2/2007","23:02:00",2.03895,0,240.38,6.8,0,0,18
"16/2/2007","23:03:00",1.63,0,240.1,6.8,0,0,18
"16/2/2007","23:04:00",2.00405,0,241.93,6.8,0,0,18
"16/2/2007","23:05:00",1.9955,0,242.71,6.8,0,0,18
"16/2/2007","23:06:00",1.648,0,241.59,6.8,0,0,17
"16/2/2007","23:07:00",1.97995,0.064,242.61,7.2,0,0,19
"16/2/2007","23:08:00",1.9778,0.148,241.98,7.4,0,0,17
"16/2/2007","23:09:00",1.9767,0.226,241.98,7.6,0,0,18
"16/2/2007","23:10:00",1.97595,0.228,242.41,7.6,0,0,18
"16/2/2007","23:11:00",1.894,0.226,242.08,7.8,0,0,18
"16/2/2007","23:12:00",1.9779,0.22,241.43,8,0,0,18
"16/2/2007","23:13:00",1.97955,0.222,241.42,8,0,0,18
"16/2/2007","23:14:00",1.908,0.218,240.67,7.8,0,0,18
"16/2/2007","23:15:00",1.922,0.224,241.92,8,0,0,18
"16/2/2007","23:16:00",1.98705,0.222,241.73,8,0,0,18
"16/2/2007","23:17:00",1.99,0.218,240.93,7.8,0,0,17
"16/2/2007","23:18:00",1.99365,0.226,242.32,8,0,0,18
"16/2/2007","23:19:00",1.92,0.224,242.17,8,0,0,18
"16/2/2007","23:20:00",2.00085,0.226,242.28,8,0,0,18
"16/2/2007","23:21:00",2.0057,0.164,243.49,8,0,0,19
"16/2/2007","23:22:00",1.952,0.114,241.61,8,0,0,17
"16/2/2007","23:23:00",1.79,0.046,241.02,7.4,0,0,18
"16/2/2007","23:24:00",2.01455,0,240.79,7.2,0,0,18
"16/2/2007","23:25:00",2.0152,0,240.42,7.2,0,0,18
"16/2/2007","23:26:00",2.01645,0,241.54,7.2,0,0,18
"16/2/2007","23:27:00",1.752,0,241.55,7.2,0,0,17
"16/2/2007","23:28:00",1.746,0,241.13,7.2,0,0,18
"16/2/2007","23:29:00",2.0179,0,240.86,7.2,0,0,18
"16/2/2007","23:30:00",2.01705,0,240.08,7.2,0,0,18
"16/2/2007","23:31:00",2.01745,0,240.01,7.2,0,0,17
"16/2/2007","23:32:00",1.746,0,241.09,7.2,0,0,18
"16/2/2007","23:33:00",1.74,0,240.67,7.2,0,0,18
"16/2/2007","23:34:00",2.02435,0,242.17,7.2,0,0,18
"16/2/2007","23:35:00",2.0275,0,242.88,7.2,0,0,18
"16/2/2007","23:36:00",1.76,0,242.08,7.2,0,0,18
"16/2/2007","23:37:00",1.766,0,242.57,7.2,0,0,18
"16/2/2007","23:38:00",1.76,0,242.24,7.2,0,0,18
"16/2/2007","23:39:00",1.77,0,242.89,7.2,0,0,18
"16/2/2007","23:40:00",1.76,0,242.22,7.2,0,0,18
"16/2/2007","23:41:00",1.752,0,241.54,7.2,0,0,18
"16/2/2007","23:42:00",1.764,0,242.46,7.2,0,0,18
"16/2/2007","23:43:00",1.768,0,242.72,7.2,0,0,18
"16/2/2007","23:44:00",2.0549,0,242.38,7.2,0,0,18
"16/2/2007","23:45:00",1.776,0,243.35,7.2,0,0,18
"16/2/2007","23:46:00",2.06075,0,242.68,7.2,0,0,18
"16/2/2007","23:47:00",1.762,0,242.27,7.2,0,0,18
"16/2/2007","23:48:00",1.768,0,242.78,7.2,0,0,18
"16/2/2007","23:49:00",2.0587,0,241.6,7.2,0,0,18
"16/2/2007","23:50:00",1.87,0.114,241.63,7.6,0,0,18
"16/2/2007","23:51:00",2.05885,0.118,242.15,7.6,0,0,18
"16/2/2007","23:52:00",2.05715,0.116,241.63,7.6,0,0,18
"16/2/2007","23:53:00",2.0557,0.118,242.09,7.6,0,0,18
"16/2/2007","23:54:00",1.9,0.166,241.4,7.8,0,0,18
"16/2/2007","23:55:00",1.952,0.266,240.24,8.2,0,1,17
"16/2/2007","23:56:00",1.99,0.336,240.4,8.4,0,2,18
"16/2/2007","23:57:00",1.988,0.336,240.52,8.4,0,1,18
"16/2/2007","23:58:00",1.988,0.338,240.62,8.2,0,2,17
"16/2/2007","23:59:00",2.06355,0.34,240.87,8.4,0,1,18
"17/2/2007","00:00:00",1.996,0.344,241.25,8.4,0,1,18
"17/2/2007","00:01:00",1.99,0.342,241.13,8.2,0,2,18
"17/2/2007","00:02:00",2.06695,0.344,241.43,8.2,0,1,18
"17/2/2007","00:03:00",1.98,0.338,240.45,8.2,0,2,17
"17/2/2007","00:04:00",1.97,0.334,239.94,8.2,0,1,18
"17/2/2007","00:05:00",2.0834,0.336,240.62,8.2,0,1,18
"17/2/2007","00:06:00",2.08655,0.202,240.03,7.8,0,2,17
"17/2/2007","00:07:00",2.08925,0.174,240.21,7.8,0,1,18
"17/2/2007","00:08:00",1.808,0.098,239.87,7.4,0,1,18
"17/2/2007","00:09:00",2.0925,0.098,240.12,7.4,0,2,17
"17/2/2007","00:10:00",1.822,0.102,241.08,7.4,0,1,18
"17/2/2007","00:11:00",1.804,0.1,240.21,7.4,0,2,18
"17/2/2007","00:12:00",2.09475,0.102,239.78,7,0,1,17
"17/2/2007","00:13:00",1.426,0.108,240.3,5.8,0,1,18
"17/2/2007","00:14:00",1.36,0.104,239.4,5.6,0,1,18
"17/2/2007","00:15:00",1.602,0.104,239.88,6.6,0,2,17
"17/2/2007","00:16:00",1.462,0.106,239.84,6,0,1,18
"17/2/2007","00:17:00",1.358,0.104,239.33,5.6,0,1,18
"17/2/2007","00:18:00",2.04505,0.106,239.91,5.6,0,1,17
"17/2/2007","00:19:00",2.0349,0.106,240.05,5.6,0,2,18
"17/2/2007","00:20:00",2.0252,0.11,240.78,5.6,0,1,18
"17/2/2007","00:21:00",1.382,0.114,241.79,5.6,0,1,18
"17/2/2007","00:22:00",2.0063,0.112,241.48,5.6,0,1,17
"17/2/2007","00:23:00",1.382,0.114,241.91,5.6,0,2,18
"17/2/2007","00:24:00",1.378,0.114,241.63,5.6,0,1,18
"17/2/2007","00:25:00",1.97685,0.11,240.79,5.6,0,1,18
"17/2/2007","00:26:00",1.9669,0.11,240.88,5.6,0,1,18
"17/2/2007","00:27:00",1.372,0.11,241.08,5.6,0,1,18
"17/2/2007","00:28:00",1.9475,0.114,242.01,5.6,0,2,17
"17/2/2007","00:29:00",1.382,0.114,241.95,5.6,0,1,18
"17/2/2007","00:30:00",1.92585,0.112,241.28,5.6,0,1,18
"17/2/2007","00:31:00",1.466,0.208,241.98,6,0,1,18
"17/2/2007","00:32:00",1.9066,0.25,241.78,6.2,0,1,18
"17/2/2007","00:33:00",1.89685,0.244,240.72,6.2,0,2,18
"17/2/2007","00:34:00",1.88615,0.244,240.9,6.2,0,1,18
"17/2/2007","00:35:00",1.87395,0.242,240.41,6,0,1,17
"17/2/2007","00:36:00",1.86085,0.244,240.68,6,0,1,18
"17/2/2007","00:37:00",1.84795,0.248,241.34,6.2,0,1,18
"17/2/2007","00:38:00",1.83495,0.246,241.14,6,0,1,18
"17/2/2007","00:39:00",1.82155,0.24,240.08,6,0,2,17
"17/2/2007","00:40:00",1.456,0.24,240.26,6,0,1,18
"17/2/2007","00:41:00",1.7943,0.232,238.84,6,0,1,18
"17/2/2007","00:42:00",1.446,0.236,239.39,6,0,1,17
"17/2/2007","00:43:00",1.7693,0.326,239.42,6.4,0,1,18
"17/2/2007","00:44:00",1.7579,0.334,238.79,6.4,0,1,17
"17/2/2007","00:45:00",1.74655,0.338,239.58,6.4,0,2,18
"17/2/2007","00:46:00",1.7373,0.31,240.63,6.4,0,1,17
"17/2/2007","00:47:00",1.7265,0.184,241.22,6,0,1,18
"17/2/2007","00:48:00",1.71595,0.096,241.9,5.6,0,0,18
"17/2/2007","00:49:00",1.372,0.092,240.89,5.6,0,0,18
"17/2/2007","00:50:00",1.372,0.092,240.99,5.6,0,0,18
"17/2/2007","00:51:00",1.374,0.094,241.14,5.6,0,0,18
"17/2/2007","00:52:00",1.362,0.09,240.11,5.6,0,0,17
"17/2/2007","00:53:00",1.6738,0.094,241.24,5.6,0,0,18
"17/2/2007","00:54:00",1.67315,0,241.46,5.4,0,0,18
"17/2/2007","00:55:00",1.66575,0,241.28,5.4,0,0,18
"17/2/2007","00:56:00",1.312,0,241.83,5.4,0,0,18
"17/2/2007","00:57:00",1.6608,0,241.61,5.4,0,0,18
"17/2/2007","00:58:00",1.6594,0,241.29,5.4,0,0,17
"17/2/2007","00:59:00",1.658,0,241.58,5.4,0,0,18
"17/2/2007","01:00:00",1.6563,0,241.09,5.4,0,0,18
"17/2/2007","01:01:00",1.6544,0,241.34,5.4,0,0,18
"17/2/2007","01:02:00",1.65255,0,241.15,5.4,0,0,18
"17/2/2007","01:03:00",1.292,0,240.02,5.4,0,0,17
"17/2/2007","01:04:00",1.64835,0,240.78,5.4,0,0,18
"17/2/2007","01:05:00",1.302,0,240.92,5.4,0,0,18
"17/2/2007","01:06:00",1.3,0,240.83,5.4,0,0,18
"17/2/2007","01:07:00",1.64325,0,241.29,5.4,0,0,18
"17/2/2007","01:08:00",1.64115,0,240.54,5.4,0,0,17
"17/2/2007","01:09:00",1.3,0,240.73,5.4,0,0,18
"17/2/2007","01:10:00",1.6371,0,240.2,5.4,0,0,18
"17/2/2007","01:11:00",1.6327,0,239.85,5.4,0,0,17
"17/2/2007","01:12:00",1.62995,0.066,241.14,5.6,0,0,18
"17/2/2007","01:13:00",1.6282,0.12,240.25,5.8,0,0,18
"17/2/2007","01:14:00",1.6263,0.12,239.9,5.8,0,0,17
"17/2/2007","01:15:00",1.406,0.124,240.94,5.8,0,0,18
"17/2/2007","01:16:00",1.6231,0.12,240.17,5.8,0,0,18
"17/2/2007","01:17:00",1.6214,0.124,241.1,5.8,0,0,18
"17/2/2007","01:18:00",1.61975,0.124,241.08,5.8,0,0,18
"17/2/2007","01:19:00",1.396,0.122,240.56,5.8,0,0,17
"17/2/2007","01:20:00",1.61705,0.128,241.78,5.8,0,0,18
"17/2/2007","01:21:00",1.61625,0.128,242.02,5.8,0,0,18
"17/2/2007","01:22:00",1.41,0.13,242.24,5.8,0,0,18
"17/2/2007","01:23:00",1.6126,0.134,243.08,5.8,0,0,18
"17/2/2007","01:24:00",1.61005,0.132,242.54,5.8,0,0,18
"17/2/2007","01:25:00",1.414,0.132,242.74,5.8,0,0,18
"17/2/2007","01:26:00",1.406,0.13,242.12,5.8,0,0,18
"17/2/2007","01:27:00",1.6031,0.07,241.25,5.6,0,0,18
"17/2/2007","01:28:00",1.60125,0,241.86,5.4,0,0,18
"17/2/2007","01:29:00",1.306,0,241.41,5.4,0,0,18
"17/2/2007","01:30:00",1.5981,0,241.66,5.4,0,0,18
"17/2/2007","01:31:00",1.5989,0.102,242.11,5.8,0,0,18
"17/2/2007","01:32:00",1.5996,0.098,242.06,5.6,0,0,18
"17/2/2007","01:33:00",1.60005,0.098,242.11,5.6,0,0,17
"17/2/2007","01:34:00",1.396,0.1,242.73,5.6,0,0,18
"17/2/2007","01:35:00",1.60335,0.094,240.92,5.6,0,0,18
"17/2/2007","01:36:00",1.368,0.092,240.3,5.6,0,0,18
"17/2/2007","01:37:00",1.6058,0.086,239.06,5.6,0,0,17
"17/2/2007","01:38:00",1.6069,0.086,238.9,5.6,0,0,18
"17/2/2007","01:39:00",1.60805,0.088,239.4,5.6,0,0,17
"17/2/2007","01:40:00",1.344,0.084,238.5,5.6,0,0,18
"17/2/2007","01:41:00",1.6096,0.052,239.16,5.4,0,0,17
"17/2/2007","01:42:00",1.286,0,239.4,5.2,0,0,18
"17/2/2007","01:43:00",1.6086,0,237.94,5.2,0,0,17
"17/2/2007","01:44:00",1.28,0,238.88,5.2,0,0,18
"17/2/2007","01:45:00",1.60755,0,238.8,5.2,0,0,17
"17/2/2007","01:46:00",1.274,0,238.36,5.2,0,0,18
"17/2/2007","01:47:00",1.58245,0,239.83,1.8,0,0,2
"17/2/2007","01:48:00",1.55575,0,240.29,1,0,0,0
"17/2/2007","01:49:00",0.23,0,239.7,1,0,0,0
"17/2/2007","01:50:00",1.5024,0,240.44,1,0,0,0
"17/2/2007","01:51:00",0.232,0,241.09,1,0,0,0
"17/2/2007","01:52:00",1.44735,0,240.9,1,0,0,0
"17/2/2007","01:53:00",0.232,0,241.57,1,0,0,0
"17/2/2007","01:54:00",1.39195,0.128,240.58,1.6,0,0,0
"17/2/2007","01:55:00",0.338,0.13,240.17,1.4,0,0,0
"17/2/2007","01:56:00",0.336,0.132,240.64,1.4,0,0,0
"17/2/2007","01:57:00",0.334,0.132,240.39,1.4,0,0,0
"17/2/2007","01:58:00",0.334,0.136,241.27,1.4,0,0,0
"17/2/2007","01:59:00",1.2587,0.134,240.67,1.4,0,0,0
"17/2/2007","02:00:00",1.2317,0.128,239.7,1.4,0,0,0
"17/2/2007","02:01:00",0.332,0.142,242.29,1.4,0,0,0
"17/2/2007","02:02:00",0.332,0.144,242.64,1.4,0,0,0
"17/2/2007","02:03:00",1.15065,0.14,241.97,1.4,0,0,0
"17/2/2007","02:04:00",1.1236,0.142,242.45,1.4,0,0,0
"17/2/2007","02:05:00",0.328,0.14,241.82,1.4,0,0,0
"17/2/2007","02:06:00",1.0695,0.142,242.37,1.4,0,0,0
"17/2/2007","02:07:00",1.04375,0.146,243.11,1.4,0,0,0
"17/2/2007","02:08:00",1.01915,0.142,242.39,1.4,0,0,0
"17/2/2007","02:09:00",0.244,0,243.83,1,0,0,0
"17/2/2007","02:10:00",0.236,0,243.68,1,0,0,0
"17/2/2007","02:11:00",0.93645,0,242.92,1,0,0,0
"17/2/2007","02:12:00",0.9076,0,243.62,1,0,0,0
"17/2/2007","02:13:00",0.87875,0,243.23,1,0,0,0
"17/2/2007","02:14:00",0.8497,0,242.53,1,0,0,0
"17/2/2007","02:15:00",0.236,0,243.08,1,0,0,0
"17/2/2007","02:16:00",0.234,0,242.67,1,0,0,0
"17/2/2007","02:17:00",0.236,0,242.99,1,0,0,0
"17/2/2007","02:18:00",0.73835,0.054,242.76,1.4,0,0,0
"17/2/2007","02:19:00",0.31,0.11,242.38,1.4,0,0,0
"17/2/2007","02:20:00",0.312,0.114,243.08,1.4,0,0,0
"17/2/2007","02:21:00",0.66105,0.112,243,1.4,0,0,0
"17/2/2007","02:22:00",0.63665,0.11,242.54,1.4,0,0,0
"17/2/2007","02:23:00",0.312,0.116,243.44,1.4,0,0,0
"17/2/2007","02:24:00",0.5884,0.112,242.89,1.4,0,0,0
"17/2/2007","02:25:00",0.5641,0.114,243.25,1.4,0,0,0
"17/2/2007","02:26:00",0.5399,0.112,242.89,1.4,0,0,0
"17/2/2007","02:27:00",0.304,0.11,242.12,1.4,0,0,0
"17/2/2007","02:28:00",0.54095,0.098,242.82,1.2,0,0,0
"17/2/2007","02:29:00",0.54105,0,242.68,1,0,0,0
"17/2/2007","02:30:00",0.234,0,241.96,1,0,0,0
"17/2/2007","02:31:00",0.234,0,242.68,1,0,0,0
"17/2/2007","02:32:00",0.54125,0,242.62,1,0,0,0
"17/2/2007","02:33:00",0.234,0,242.95,1,0,0,0
"17/2/2007","02:34:00",0.53845,0,243.23,1,0,0,0
"17/2/2007","02:35:00",0.322,0.1,242.4,1.4,0,0,0
"17/2/2007","02:36:00",0.348,0.15,244.23,1.6,0,0,0
"17/2/2007","02:37:00",0.5386,0.154,244.65,1.6,0,0,0
"17/2/2007","02:38:00",0.344,0.154,244.75,1.6,0,0,0
"17/2/2007","02:39:00",0.53905,0.15,244.17,1.6,0,0,0
"17/2/2007","02:40:00",0.336,0.144,242.91,1.4,0,0,0
"17/2/2007","02:41:00",0.5393,0.142,242.59,1.4,0,0,0
"17/2/2007","02:42:00",0.334,0.146,243.19,1.4,0,0,0
"17/2/2007","02:43:00",0.5394,0.144,242.93,1.4,0,0,0
"17/2/2007","02:44:00",0.53945,0.146,243.42,1.4,0,0,0
"17/2/2007","02:45:00",0.332,0.15,243.96,1.4,0,0,0
"17/2/2007","02:46:00",0.328,0.144,242.63,1.4,0,0,0
"17/2/2007","02:47:00",0.5395,0.142,242.4,1.4,0,0,0
"17/2/2007","02:48:00",0.328,0.142,242.62,1.4,0,0,0
"17/2/2007","02:49:00",0.326,0.14,242.01,1.4,0,0,0
"17/2/2007","02:50:00",0.54195,0,243.36,1,0,0,0
"17/2/2007","02:51:00",0.54195,0,244.06,1,0,0,0
"17/2/2007","02:52:00",0.234,0,242.78,1,0,0,0
"17/2/2007","02:53:00",0.5419,0,243.87,1,0,0,0
"17/2/2007","02:54:00",0.236,0,243.99,1,0,0,0
"17/2/2007","02:55:00",0.54195,0,243.82,1,0,0,0
"17/2/2007","02:56:00",0.54195,0,243.47,1,0,0,0
"17/2/2007","02:57:00",0.54185,0,241.99,1,0,0,0
"17/2/2007","02:58:00",0.5405,0,242.03,1,0,0,0
"17/2/2007","02:59:00",0.53855,0,241.98,1,0,0,0
"17/2/2007","03:00:00",0.23,0,241.5,1,0,0,0
"17/2/2007","03:01:00",0.5345,0,242.64,1,0,0,0
"17/2/2007","03:02:00",0.5326,0,243.44,1,0,0,0
"17/2/2007","03:03:00",0.5307,0,244.56,1,0,0,0
"17/2/2007","03:04:00",0.52895,0,245.16,1,0,0,0
"17/2/2007","03:05:00",0.234,0,243.66,1,0,0,0
"17/2/2007","03:06:00",0.308,0.09,243.07,1.4,0,0,0
"17/2/2007","03:07:00",0.52725,0.114,243.07,1.4,0,0,0
"17/2/2007","03:08:00",0.52755,0.11,242.06,1.4,0,0,0
"17/2/2007","03:09:00",0.5295,0.118,243.93,1.4,0,0,0
"17/2/2007","03:10:00",0.5314,0.116,243.36,1.4,0,0,0
"17/2/2007","03:11:00",0.5332,0.11,242.13,1.4,0,0,0
"17/2/2007","03:12:00",0.53495,0.11,242.28,1.4,0,0,0
"17/2/2007","03:13:00",0.304,0.114,243.1,1.4,0,0,0
"17/2/2007","03:14:00",0.5384,0.116,243.26,1.4,0,0,0
"17/2/2007","03:15:00",0.304,0.116,243.66,1.4,0,0,0
"17/2/2007","03:16:00",0.284,0.06,242.44,1.4,0,0,0
"17/2/2007","03:17:00",0.5363,0.138,241.82,1.4,0,0,0
"17/2/2007","03:18:00",0.53615,0.138,242,1.4,0,0,0
"17/2/2007","03:19:00",0.334,0.136,241.28,1.4,0,0,0
"17/2/2007","03:20:00",0.536,0.14,242.1,1.4,0,0,0
"17/2/2007","03:21:00",0.53595,0.138,241.76,1.4,0,0,0
"17/2/2007","03:22:00",0.53585,0.138,241.54,1.4,0,0,0
"17/2/2007","03:23:00",0.5359,0.146,243.43,1.4,0,0,0
"17/2/2007","03:24:00",0.33,0.144,242.67,1.4,0,0,0
"17/2/2007","03:25:00",0.364,0.17,242.57,1.8,0,0,0
"17/2/2007","03:26:00",0.53865,0.266,242.24,2,0,1,0
"17/2/2007","03:27:00",0.408,0.256,240.65,2,0,1,0
"17/2/2007","03:28:00",0.406,0.262,241.58,2,0,1,0
"17/2/2007","03:29:00",0.406,0.264,241.9,2,0,2,0
"17/2/2007","03:30:00",0.404,0.258,241.11,2,0,1,0
"17/2/2007","03:31:00",0.362,0.198,241.43,1.8,0,2,0
"17/2/2007","03:32:00",0.5535,0.124,240.93,1.4,0,1,0
"17/2/2007","03:33:00",0.5554,0.126,241.38,1.4,0,1,0
"17/2/2007","03:34:00",0.5573,0.128,241.84,1.4,0,2,0
"17/2/2007","03:35:00",0.55915,0.12,240.19,1.4,0,1,0
"17/2/2007","03:36:00",0.5611,0.124,241,1.4,0,2,0
"17/2/2007","03:37:00",0.312,0.128,242.16,1.4,0,1,0
"17/2/2007","03:38:00",0.5651,0.126,241.53,1.4,0,1,0
"17/2/2007","03:39:00",0.5671,0.128,242.27,1.4,0,2,0
"17/2/2007","03:40:00",0.5691,0.128,241.93,1.4,0,1,0
"17/2/2007","03:41:00",0.31,0.128,242,1.4,0,1,0
"17/2/2007","03:42:00",0.31,0.128,242.26,1.4,0,2,0
"17/2/2007","03:43:00",0.306,0.124,241.23,1.4,0,1,0
"17/2/2007","03:44:00",0.308,0.128,242.11,1.4,0,1,0
"17/2/2007","03:45:00",0.306,0.126,241.71,1.4,0,2,0
"17/2/2007","03:46:00",0.304,0.124,241.34,1.4,0,1,0
"17/2/2007","03:47:00",0.304,0.124,241.38,1.4,0,1,0
"17/2/2007","03:48:00",0.5779,0.122,240.97,1.4,0,2,0
"17/2/2007","03:49:00",0.57765,0.124,241.18,1.4,0,1,0
"17/2/2007","03:50:00",0.3,0.12,240.41,1.4,0,1,0
"17/2/2007","03:51:00",0.57725,0.116,239.76,1.4,0,1,0
"17/2/2007","03:52:00",0.5772,0.124,241.41,1.4,0,2,0
"17/2/2007","03:53:00",0.302,0.124,241.33,1.4,0,1,0
"17/2/2007","03:54:00",0.396,0.234,241.82,2,0,1,0
"17/2/2007","03:55:00",0.5813,0.238,242.81,1.8,0,1,0
"17/2/2007","03:56:00",0.58365,0.232,241.94,1.8,0,1,0
"17/2/2007","03:57:00",0.58455,0.234,242.33,1.8,0,2,0
"17/2/2007","03:58:00",0.466,0.33,242.41,2.4,0,1,0
"17/2/2007","03:59:00",0.59145,0.364,241.3,2.4,0,1,0
"17/2/2007","04:00:00",0.595,0.368,241.72,2.4,0,1,0
"17/2/2007","04:01:00",0.476,0.368,241.76,2.4,0,1,0
"17/2/2007","04:02:00",0.6022,0.368,241.83,2.4,0,2,0
"17/2/2007","04:03:00",0.6054,0.354,242.07,2.4,0,1,0
"17/2/2007","04:04:00",0.6071,0.258,241.06,2,0,1,0
"17/2/2007","04:05:00",0.60795,0.26,241.39,2,0,1,0
"17/2/2007","04:06:00",0.60775,0.268,242.58,2,0,1,0
"17/2/2007","04:07:00",0.60745,0.258,241.09,2,0,2,0
"17/2/2007","04:08:00",0.392,0.252,239.97,1.8,0,1,0
"17/2/2007","04:09:00",0.6067,0.25,239.69,1.8,0,1,0
"17/2/2007","04:10:00",0.60635,0.25,239.68,1.8,0,1,0
"17/2/2007","04:11:00",0.60705,0.256,240.58,1.8,0,1,0
"17/2/2007","04:12:00",0.382,0.244,240.7,1.8,0,1,0
"17/2/2007","04:13:00",0.6085,0.126,241.83,1.4,0,2,0
"17/2/2007","04:14:00",0.6082,0.126,241.86,1.4,0,1,0
"17/2/2007","04:15:00",0.6079,0.12,240.39,1.4,0,1,0
"17/2/2007","04:16:00",0.296,0.12,240.45,1.4,0,1,0
"17/2/2007","04:17:00",0.296,0.118,239.7,1.4,0,1,0
"17/2/2007","04:18:00",0.60665,0.114,239.18,1.2,0,1,0
"17/2/2007","04:19:00",0.60605,0.104,240.71,1.2,0,1,0
"17/2/2007","04:20:00",0.228,0,240.66,1,0,0,0
"17/2/2007","04:21:00",0.228,0,240.33,1,0,0,0
"17/2/2007","04:22:00",0.23,0,241.18,1,0,0,0
"17/2/2007","04:23:00",0.59805,0,241.1,1,0,0,0
